Group 1,Group 2,H,p-value,q-value
P3S1 (n=6),Pram_120 (n=3),2.3999999999999986,0.12133525035848367,0.4500587902233751
P3S1 (n=6),Pram_120_d (n=3),0.0,1.0,1.0
P3S2 (n=24),P3S3 (n=6),0.45430107526883035,0.5002994875609154,0.8874175251401939
P3S2 (n=24),P3S4 (n=6),3.881720430107535,0.0488145118658309,0.23178460626482028
P3S2 (n=24),P3S5 (n=5),1.613333333333344,0.2040238704744315,0.5815852859501035
P3S2 (n=24),P4S1 (n=13),7.838056680161969,0.005115757333575223,0.16109401240277077
P3S2 (n=24),P4S2 (n=6),8.430107526881727,0.003690585198680704,0.16109401240277077
P3S2 (n=24),P4S3 (n=6),7.838709677419359,0.005113909661480609,0.16109401240277077
P3S2 (n=24),P4S4 (n=6),8.131720430107535,0.00434974533220876,0.16109401240277077
P3S2 (n=24),P5S1 (n=6),6.991935483870961,0.008187776844595701,0.16109401240277077
P3S2 (n=24),P5S2 (n=6),6.991935483870961,0.008187776844595701,0.16109401240277077
P3S2 (n=24),P6S1 (n=16),2.743902439024396,0.09762609049353639,0.39050436197414556
P3S2 (n=24),P6S2 (n=6),6.193548387096769,0.012821684691391602,0.16109401240277077
P3S2 (n=24),P6S3 (n=6),9.357526881720432,0.002220715907529339,0.16109401240277077
P3S2 (n=24),P7S1 (n=6),5.938172043010766,0.014816377589000302,0.16109401240277077
P3S2 (n=24),P7S2 (n=6),7.838709677419359,0.005113909661480609,0.16109401240277077
P3S2 (n=24),P7S3 (n=4),3.625,0.05691757208499143,0.25664650685596135
P3S2 (n=24),P7S4 (n=6),8.733870967741936,0.003123526642464107,0.16109401240277077
P3S2 (n=24),PBS (n=3),4.339285714285708,0.037242544595979456,0.23178460626482028
P3S2 (n=24),Pram_120 (n=3),1.1666666666666572,0.28008721081149623,0.6981068168969957
P3S2 (n=24),Pram_120_d (n=3),4.666666666666657,0.03075356125927476,0.21791094835143257
P3S3 (n=6),P3S4 (n=6),0.9230769230769269,0.336668367610035,0.7388827890910503
P3S3 (n=6),P3S5 (n=5),0.30000000000000426,0.5838824207703623,0.9464237931441243
