Group 1,Group 2,H,p-value,q-value
MLG13 (n=12),MLG8 (n=6),2.8421052631578902,0.09182383505322327,0.48680483513713657
MLG13 (n=12),MLG9 (n=6),2.245614035087719,0.13399370951498749,0.48680483513713657
MLG13 (n=12),NA (n=19),13.322368421052616,0.00026225871125722187,0.010031395705588737
MLG14 (n=12),MLG15 (n=6),0.4298245614035068,0.5120750458379041,0.9736759356224719
MLG14 (n=12),MLG16 (n=3),0.0,1.0,1.0
MLG14 (n=12),MLG17 (n=45),0.12413793103445414,0.7245891935221394,1.0
MLG14 (n=12),MLG2 (n=6),2.5350877192982395,0.11134069875554131,0.48680483513713657
MLG14 (n=12),MLG3 (n=6),0.07894736842104777,0.7787290045873494,1.0
MLG14 (n=12),MLG4 (n=6),0.0,1.0,1.0
MLG14 (n=12),MLG5 (n=6),0.0,1.0,1.0
MLG14 (n=12),MLG6 (n=6),1.2631578947368354,0.26105418957965554,0.6689457722912999
MLG14 (n=12),MLG7 (n=36),1.5924036281178928,0.20698305831112632,0.5555861038877601
MLG14 (n=12),MLG8 (n=6),1.973684210526315,0.16005734623194084,0.48726552597743206
MLG14 (n=12),MLG9 (n=6),0.4298245614035068,0.5120750458379041,0.9736759356224719
MLG14 (n=12),NA (n=19),12.164473684210506,0.00048708407627253157,0.014904772733939465
MLG15 (n=6),MLG16 (n=3),0.0,1.0,1.0
MLG15 (n=6),MLG17 (n=45),0.98803418803422,0.3202233111870112,0.7411889405584624
MLG15 (n=6),MLG2 (n=6),1.2564102564102626,0.2623316754083529,0.6689457722912999
MLG15 (n=6),MLG3 (n=6),0.025641025641029103,0.8727801237939032,1.0
MLG15 (n=6),MLG4 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG15 (n=6),MLG5 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG15 (n=6),MLG6 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG15 (n=6),MLG7 (n=36),0.9418604651162923,0.3317998364977638,0.7465255107874689
MLG15 (n=6),MLG8 (n=6),0.4102564102564159,0.5218393903336124,0.9736759356224719
MLG15 (n=6),MLG9 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG15 (n=6),NA (n=19),8.566801619433193,0.003423480332120857,0.05237924908144911
MLG16 (n=3),MLG17 (n=45),2.6888888888888687,0.10105025592541134,0.48680483513713657
MLG16 (n=3),MLG2 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG3 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG4 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG5 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG6 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG7 (n=36),1.2250000000000085,0.26838162729275594,0.6731539176359288
MLG16 (n=3),MLG8 (n=6),0.0,1.0,1.0
MLG16 (n=3),MLG9 (n=6),0.0,1.0,1.0
MLG16 (n=3),NA (n=19),4.633867276887855,0.03134683056414292,0.34257607687956193
MLG17 (n=45),MLG2 (n=6),3.285470085470081,0.06989561022728948,0.48680483513713657
MLG17 (n=45),MLG3 (n=6),0.10341880341883325,0.7477648810658601,1.0
MLG17 (n=45),MLG4 (n=6),0.003418803418810512,0.9533738322937859,1.0
MLG17 (n=45),MLG5 (n=6),0.0008547008546884172,0.9766769540009306,1.0
MLG17 (n=45),MLG6 (n=6),0.06923076923078497,0.7924600886080121,1.0
MLG17 (n=45),MLG7 (n=36),0.0057813911472521795,0.9393908870010335,1.0
MLG17 (n=45),MLG8 (n=6),0.1923076923077076,0.6610028456239663,1.0
MLG17 (n=45),MLG9 (n=6),0.0854700854701207,0.7700169896399311,1.0
MLG17 (n=45),NA (n=19),19.110661268556072,1.2335389606984558e-05,0.0018873146098686373
MLG2 (n=6),MLG3 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG2 (n=6),MLG4 (n=6),0.4102564102564159,0.5218393903336124,0.9736759356224719
MLG2 (n=6),MLG5 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG2 (n=6),MLG6 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG2 (n=6),MLG7 (n=36),2.279069767441854,0.13113050286965205,0.48680483513713657
MLG2 (n=6),MLG8 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG2 (n=6),MLG9 (n=6),1.6410256410256494,0.20018480417757442,0.5555861038877601
MLG2 (n=6),NA (n=19),9.327935222672068,0.0022568651442211535,0.03836670745175961
MLG3 (n=6),MLG4 (n=6),1.2564102564102626,0.2623316754083529,0.6689457722912999
MLG3 (n=6),MLG5 (n=6),0.4102564102564159,0.5218393903336124,0.9736759356224719
MLG3 (n=6),MLG6 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG3 (n=6),MLG7 (n=36),1.012919896640824,0.3142043369538748,0.7395886700606591
MLG3 (n=6),MLG8 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG3 (n=6),MLG9 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG3 (n=6),NA (n=19),7.141700404858312,0.007531171410997045,0.10475174780750436
MLG4 (n=6),MLG5 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG4 (n=6),MLG6 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG4 (n=6),MLG7 (n=36),0.0012919896640823936,0.9713268060820788,1.0
MLG4 (n=6),MLG8 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG4 (n=6),MLG9 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG4 (n=6),NA (n=19),3.890688259109325,0.048554521868223656,0.45115529744131555
MLG5 (n=6),MLG6 (n=6),0.025641025641029103,0.8727801237939032,1.0
MLG5 (n=6),MLG7 (n=36),0.0,1.0,1.0
MLG5 (n=6),MLG8 (n=6),0.025641025641029103,0.8727801237939032,1.0
MLG5 (n=6),MLG9 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG5 (n=6),NA (n=19),3.890688259109325,0.048554521868223656,0.45115529744131555
MLG6 (n=6),MLG7 (n=36),0.0012919896640823936,0.9713268060820788,1.0
MLG6 (n=6),MLG8 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG6 (n=6),MLG9 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG6 (n=6),NA (n=19),5.542510121457511,0.018559942807342855,0.2366392707936214
MLG7 (n=36),MLG8 (n=6),0.08268733850130161,0.7736881134819167,1.0
MLG7 (n=36),MLG9 (n=6),0.15633074935399804,0.6925574233310543,1.0
MLG7 (n=36),NA (n=19),15.579260651629085,7.911765530764331e-05,0.005144740343317858
MLG8 (n=6),MLG9 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG8 (n=6),NA (n=19),5.246963562753052,0.021985103248053518,0.25874775361170677
MLG9 (n=6),NA (n=19),2.9514170040485936,0.0858022953565425,0.48680483513713657
