Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Seed-P3S5-a_S4.ITS1.R1	88.45278246205734	48.0	228.95661888701517	45.45454545454545	23720.0
Seed-P3S5-a_S4.ITS1.R2	66.00758853288364	48.0	230.99924114671163	45.45454545454545	23720.0
Seed-P3S5-b_S12.ITS1.R1	88.22911980806718	49.0	228.95696506222822	45.45454545454545	20007.0
Seed-P3S5-b_S12.ITS1.R2	69.35072724546409	48.0	231.0017493877143	45.45454545454545	20007.0
Seed-P3S5-c_S20.ITS1.R1	86.98493575542756	48.0	228.9552503322995	45.45454545454545	18056.0
Seed-P3S5-c_S20.ITS1.R2	65.86176340274702	48.0	230.99966770048738	45.45454545454545	18056.0
Seed-P4S1-a_S28.ITS1.R1	86.99140401146131	49.0	228.95616045845273	45.45454545454545	17450.0
Seed-P4S1-a_S28.ITS1.R2	66.15472779369628	48.0	231.00160458452723	45.45454545454545	17450.0
Seed-P4S1-b_S36.ITS1.R1	86.63112783526707	47.0	228.95918260687782	45.45454545454545	19134.0
Seed-P4S1-b_S36.ITS1.R2	66.10222640326121	47.0	231.00135883767115	45.45454545454545	19134.0
Seed-P4S1-c_S44.ITS1.R1	86.15634235382743	48.0	228.95677116532423	45.45454545454545	17257.0
Seed-P4S1-c_S44.ITS1.R2	65.04027351219796	47.0	231.00104305499218	45.45454545454545	17257.0
Seed-P4S2-a_S52.ITS1.R1	86.96811136341199	48.0	228.95774508836016	45.45454545454545	20258.0
Seed-P4S2-a_S52.ITS1.R2	66.29479711718827	47.0	231.00024681607266	45.45454545454545	20258.0
Seed-P4S2-b_S60.ITS1.R1	87.12452540010574	48.0	228.95674532609218	45.45454545454545	20807.0
Seed-P4S2-b_S60.ITS1.R2	65.54044312010382	47.0	231.0020666121978	45.45454545454545	20807.0
Seed-P4S2-c_S68.ITS1.R1	87.74856172052975	48.0	228.95640758330438	45.45454545454545	25899.0
Seed-P4S2-c_S68.ITS1.R2	66.18788370207344	47.0	231.00223946870537	45.45454545454545	25899.0
Seed-P4S3-a_S76.ITS1.R1	87.66843181460703	49.0	228.9553819535469	45.45454545454545	19073.0
Seed-P4S3-a_S76.ITS1.R2	66.9218266659676	48.0	231.00209720547372	45.45454545454545	19073.0
Seed-P4S3-b_S84.ITS1.R1	88.28630217519107	49.0	228.95497746423672	45.45454545454545	20412.0
Seed-P4S3-b_S84.ITS1.R2	67.80815206741133	48.0	231.0007838526357	45.45454545454545	20412.0
Seed-P4S3-c_S91.ITS1.R1	88.86303191489361	49.0	228.95825945626478	45.45454545454545	27072.0
Seed-P4S3-c_S91.ITS1.R2	67.93365839243498	48.0	231.00099734042553	45.45454545454545	27072.0
Seed-P4S4-a_S5.ITS1.R1	88.38067349926794	48.0	228.96322108345535	45.45454545454545	17075.0
Seed-P4S4-a_S5.ITS1.R2	65.44655929721816	47.0	231.00163982430453	45.45454545454545	17075.0
Seed-P4S4-b_S13.ITS1.R1	87.38761395787488	48.0	228.9586293618359	45.45454545454545	15905.0
Seed-P4S4-b_S13.ITS1.R2	68.34957560515561	47.0	231.0009430996542	45.45454545454545	15905.0
Seed-P4S4-c_S21.ITS1.R1	87.56859549035588	48.0	228.95865254007063	45.45454545454545	18405.0
Seed-P4S4-c_S21.ITS1.R2	66.75903287150231	47.0	231.00206465634338	45.45454545454545	18405.0
Seed-P5S1-a_S29.ITS1.R1	87.43559913578196	48.0	228.96016841172235	45.45454545454545	18051.0
Seed-P5S1-a_S29.ITS1.R2	66.08498144147138	47.0	231.00105257326464	45.45454545454545	18051.0
Seed-P5S1-b_S37.ITS1.R1	86.92320506413459	48.0	228.95885390638014	45.45454545454545	18009.0
Seed-P5S1-b_S37.ITS1.R2	65.74490532511521	47.0	231.00116608362487	45.45454545454545	18009.0
Seed-P5S1-c_S45.ITS1.R1	86.73496470088645	48.0	228.9592335049631	45.45454545454545	18839.0
Seed-P5S1-c_S45.ITS1.R2	64.80704920643346	47.0	231.00180476670735	45.45454545454545	18839.0
Seed-P5S2-a_S53.ITS1.R1	87.60009257116408	48.0	228.95764869243231	45.45454545454545	21605.0
Seed-P5S2-a_S53.ITS1.R2	66.78083776903495	47.0	231.0005554269845	45.45454545454545	21605.0
Seed-P5S2-b_S61.ITS1.R1	86.82053156493134	48.0	228.959427706125	45.45454545454545	19151.0
Seed-P5S2-b_S61.ITS1.R2	65.80335230536264	47.0	231.00041773275547	45.45454545454545	19151.0
Seed-P5S2-c_S69.ITS1.R1	87.25007689941556	48.0	228.9584743155952	45.45454545454545	19506.0
Seed-P5S2-c_S69.ITS1.R2	66.1027376191941	47.0	231.0007177278786	45.45454545454545	19506.0
Seed-P6S1-a_S77.ITS1.R1	88.28322562517562	49.0	228.96024164091037	45.45454545454545	21354.0
Seed-P6S1-a_S77.ITS1.R2	67.69691861009647	48.0	230.99990634073242	45.45454545454545	21354.0
Seed-P6S1-b_S85.ITS1.R1	87.85147247119077	49.0	228.96030729833547	45.45454545454545	19525.0
Seed-P6S1-b_S85.ITS1.R2	65.73111395646606	48.0	231.0010243277849	45.45454545454545	19525.0
Seed-P6S1-c_S92.ITS1.R1	88.18744174222523	49.0	228.9598339123803	45.45454545454545	23602.0
Seed-P6S1-c_S92.ITS1.R2	65.36310482162529	48.0	231.00038132361664	45.45454545454545	23602.0
Seed-P6S2-a_S6.ITS1.R1	88.92312354783311	49.0	228.95933932720476	45.45454545454545	19798.0
Seed-P6S2-a_S6.ITS1.R2	66.55217698757451	48.0	231.00121224366097	45.45454545454545	19798.0
Seed-P6S2-b_S14.ITS1.R1	87.58786316776008	49.0	228.95770852858482	45.45454545454545	17072.0
Seed-P6S2-b_S14.ITS1.R2	68.99601686972821	48.0	231.00076148078725	45.45454545454545	17072.0
Seed-P6S2-c_S22.ITS1.R1	88.13171080887616	49.0	228.95585779050347	45.45454545454545	20955.0
Seed-P6S2-c_S22.ITS1.R2	68.4562157003102	48.0	231.00095442615128	45.45454545454545	20955.0
Seed-P6S3-a_S30.ITS1.R1	91.07137332549578	49.0	228.9559601522136	45.45454545454545	64646.0
Seed-P6S3-a_S30.ITS1.R2	70.46685023048603	48.0	231.0011446957275	54.54545454545454	64646.0
Seed-P6S3-b_S38.ITS1.R1	88.04195441092476	49.0	228.95835713173062	45.45454545454545	19259.0
Seed-P6S3-b_S38.ITS1.R2	67.12186510203023	48.0	231.00083078041436	45.45454545454545	19259.0
Seed-P6S3-c_S46.ITS1.R1	86.99020010562761	49.0	228.95909864444576	45.45454545454545	17041.0
Seed-P6S3-c_S46.ITS1.R2	64.47391585000881	48.0	231.00070418402677	45.45454545454545	17041.0
Seed-P7S1-a_S54.ITS1.R1	87.5247716177679	48.0	228.95877036106143	45.45454545454545	20689.0
Seed-P7S1-a_S54.ITS1.R2	66.41210304992993	48.0	231.0024650780608	45.45454545454545	20689.0
Seed-P7S1-b_S62.ITS1.R1	86.99788008914497	48.0	228.95662336250476	45.45454545454545	18397.0
Seed-P7S1-b_S62.ITS1.R2	65.69549383051584	48.0	231.00152198728054	45.45454545454545	18397.0
Seed-P7S1-c_S70.ITS1.R1	88.12376109626821	48.0	228.9561751271223	45.45454545454545	23206.0
Seed-P7S1-c_S70.ITS1.R2	67.54287684219598	48.0	231.00120658450402	45.45454545454545	23206.0
Seed-P7S2-a_S78.ITS1.R1	86.83782149667456	48.0	228.95539742337564	45.45454545454545	21501.0
Seed-P7S2-a_S78.ITS1.R2	65.28998651225524	47.0	230.9992093391005	45.45454545454545	21501.0
Seed-P7S2-b_S86.ITS1.R1	86.41545790290638	48.0	228.95803671787186	45.45454545454545	18683.0
Seed-P7S2-b_S86.ITS1.R2	63.50693143499438	47.0	231.00230155756572	45.45454545454545	18683.0
Seed-P7S2-c_S93.ITS1.R1	87.23766053608986	48.0	228.95695171611402	45.45454545454545	22347.0
Seed-P7S2-c_S93.ITS1.R2	64.91699109500156	47.0	231.00134246207546	45.45454545454545	22347.0
Seed-P7S3-a_S7.ITS1.R1	86.817738791423	48.0	228.96241471734893	45.45454545454545	16416.0
Seed-P7S3-a_S7.ITS1.R2	61.69590643274854	47.0	231.00140107212476	45.45454545454545	16416.0
Seed-P7S3-b_S15.ITS1.R1	86.68405829977883	48.0	228.95757953836556	45.45454545454545	17633.0
Seed-P7S3-b_S15.ITS1.R2	65.24698009414166	48.0	231.00079396585946	45.45454545454545	17633.0
Seed-P7S3-c_S23.ITS1.R1	86.18688334300639	48.0	228.95837070648446	45.45454545454545	18953.0
Seed-P7S3-c_S23.ITS1.R2	64.06901282118926	47.0	231.0030074394555	45.45454545454545	18953.0
Seed-P7S4-a_S31.ITS1.R1	87.03340798805525	48.0	228.95982642777156	45.45454545454545	21432.0
Seed-P7S4-a_S31.ITS1.R2	63.34453154162001	48.0	231.0017263904442	45.45454545454545	21432.0
Seed-P7S4-b_S39.ITS1.R1	86.12572851242007	48.0	228.95490295931648	45.45454545454545	17673.0
Seed-P7S4-b_S39.ITS1.R2	61.94760368924348	47.0	231.00107508628983	45.45454545454545	17673.0
Seed-P7S4-c_S47.ITS1.R1	85.64339686477952	48.0	228.95928724484043	45.45454545454545	17734.0
Seed-P7S4-c_S47.ITS1.R2	61.36799368444795	47.0	231.00124055486637	45.45454545454545	17734.0
Seed-PBS-a_S55.ITS1.R1	83.99734395750332	49.0	228.94825824905507	45.45454545454545	19578.0
Seed-PBS-a_S55.ITS1.R2	61.170701808152	48.0	231.00495454081113	45.45454545454545	19578.0
Seed-PBS-b_S63.ITS1.R1	83.46812710946952	49.0	228.95917977456537	45.45454545454545	15703.0
Seed-PBS-b_S63.ITS1.R2	59.899382283640065	48.0	231.00827867286506	45.45454545454545	15703.0
Seed-PBS-c_S71.ITS1.R1	83.52463067713768	49.0	228.9541435553847	45.45454545454545	18209.0
Seed-PBS-c_S71.ITS1.R2	59.662804107858754	48.0	231.00735899829755	45.45454545454545	18209.0
Seed-Pram-120-a_S32.ITS1.R1	86.40497294808334	49.0	228.95274548175433	45.45454545454545	17374.0
Seed-Pram-120-a_S32.ITS1.R2	65.25267641303097	47.0	231.00189938989294	45.45454545454545	17374.0
Seed-Pram-120-b_S40.ITS1.R1	86.26077252154505	49.0	228.95573191146383	45.45454545454545	16129.0
Seed-Pram-120-b_S40.ITS1.R2	64.74052948105896	47.0	231.00248000496	45.45454545454545	16129.0
Seed-Pram-120-c_S48.ITS1.R1	86.4633524176634	49.0	228.95646505300152	45.45454545454545	17641.0
Seed-Pram-120-c_S48.ITS1.R2	65.09268182075846	47.0	231.00198401451166	54.54545454545454	17641.0
Seed-Pram-120-d-a_S56.ITS1.R1	83.24098327624421	47.0	228.95128954261534	45.45454545454545	19852.0
Seed-Pram-120-d-a_S56.ITS1.R2	60.09470078581503	46.0	231.01365101752972	45.45454545454545	19852.0
Seed-Pram-120-d-b_S64.ITS1.R1	83.74578499171287	47.0	228.95513516602847	45.45454545454545	17497.0
Seed-Pram-120-d-b_S64.ITS1.R2	58.90724124135566	46.0	231.0137166371378	45.45454545454545	17497.0
Seed-Pram-120-d-c_S72.ITS1.R1	84.13888170931335	48.0	228.02196950116308	45.45454545454545	23214.0
Seed-Pram-120-d-c_S72.ITS1.R2	61.61368139915568	47.0	231.01141552511416	45.45454545454545	23214.0
Soil-Control-a_S154.ITS1.R1	82.76773909211106	50.0	228.93026786151512	45.45454545454545	20421.0
Soil-Control-a_S154.ITS1.R2	59.90891729102395	48.0	231.00205670633173	45.45454545454545	20421.0
Soil-Mock-a_S136.ITS1.R1	90.34344014944676	41.0	228.9517890501509	45.45454545454545	13918.0
Soil-Mock-a_S136.ITS1.R2	65.09555970685443	40.0	231.0044546630263	45.45454545454545	13918.0
Soil-P2S1-a_S95.ITS1.R1	83.90255697273771	47.0	228.9611920449737	45.45454545454545	16543.0
Soil-P2S1-a_S95.ITS1.R2	51.63513268451913	46.0	231.0003022426404	45.45454545454545	16543.0
Soil-P2S1-b_S101.ITS1.R1	83.06097828471155	48.0	228.95898223294583	45.45454545454545	18236.0
Soil-P2S1-b_S101.ITS1.R2	54.820135994735686	47.0	231.00115156832638	45.45454545454545	18236.0
Soil-P2S1-c_S107.ITS1.R1	80.64196089874525	50.0	228.91707032389846	45.45454545454545	17135.0
Soil-P2S1-c_S107.ITS1.R2	56.36416690983367	49.0	231.00215932302305	45.45454545454545	17135.0
Soil-P2S2-a_S113.ITS1.R1	83.09678991289516	48.0	228.958579521228	45.45454545454545	16417.0
Soil-P2S2-a_S113.ITS1.R2	55.4181640981909	47.0	231.00024364987513	54.54545454545454	16417.0
Soil-P2S2-b_S119.ITS1.R1	82.48545612080703	48.0	228.95667780665923	45.45454545454545	16158.0
Soil-P2S2-b_S119.ITS1.R2	54.251763832157444	47.0	231.00136155464784	45.45454545454545	16158.0
Soil-P2S2-c_S125.ITS1.R1	83.91219969216355	49.0	228.95998126212942	45.45454545454545	14943.0
Soil-P2S2-c_S125.ITS1.R2	55.43063641838988	48.0	231.00133841932677	54.54545454545454	14943.0
Soil-P2S3-a_S131.ITS1.R1	84.27487829729424	47.0	228.95731914411866	45.45454545454545	17666.0
Soil-P2S3-a_S131.ITS1.R2	57.370089437337256	47.0	231.00186799501867	45.45454545454545	17666.0
Soil-P2S3-b_S137.ITS1.R1	83.49716339942707	47.0	228.96028759197887	45.45454545454545	17803.0
Soil-P2S3-b_S137.ITS1.R2	54.77728472729315	47.0	231.002246812335	45.45454545454545	17803.0
Soil-P2S3-c_S143.ITS1.R1	83.80013831258644	47.0	228.95689257722452	45.45454545454545	17352.0
Soil-P2S3-c_S143.ITS1.R2	54.89280774550484	47.0	231.00126786537575	45.45454545454545	17352.0
Soil-P2S4-a_S149.ITS1.R1	82.86450622361134	48.0	228.95701047321378	45.45454545454545	18237.0
Soil-P2S4-a_S149.ITS1.R2	56.769205461424576	47.0	231.00060316938092	45.45454545454545	18237.0
Soil-P2S4-b_S155.ITS1.R1	84.46075303126995	49.0	228.95628589661774	45.45454545454545	18804.0
Soil-P2S4-b_S155.ITS1.R2	56.557115507338864	48.0	231.00106360348863	45.45454545454545	18804.0
Soil-P2S4-c_S160.ITS1.R1	83.97539044013251	49.0	228.96114529105537	45.45454545454545	21130.0
Soil-P2S4-c_S160.ITS1.R2	58.140085186938	47.0	231.00070989115002	45.45454545454545	21130.0
Soil-P3S1-a_S96.ITS1.R1	84.32391331897098	46.0	228.95811684197187	45.45454545454545	15782.0
Soil-P3S1-a_S96.ITS1.R2	55.14510201495374	45.0	231.00183753643392	54.54545454545454	15782.0
Soil-P3S1-b_S102.ITS1.R1	83.06186945423605	46.0	228.95697094931325	45.45454545454545	16454.0
Soil-P3S1-b_S102.ITS1.R2	57.590859365503825	45.0	231.0023702443175	45.45454545454545	16454.0
Soil-P3S1-c_S108.ITS1.R1	82.97162913132495	46.0	228.95466510675635	45.45454545454545	17095.0
Soil-P3S1-c_S108.ITS1.R2	56.79438432290143	45.0	231.0009359461831	45.45454545454545	17095.0
Soil-P3S2-a_S114.ITS1.R1	83.47977774906319	47.0	228.95399922470602	45.45454545454545	15478.0
Soil-P3S2-a_S114.ITS1.R2	59.24538054012146	46.0	231.00174441142266	45.45454545454545	15478.0
Soil-P3S2-b_S120.ITS1.R1	84.96438164194791	47.0	228.95597337381759	45.45454545454545	17126.0
Soil-P3S2-b_S120.ITS1.R2	60.87235781852154	46.0	231.00035034450542	45.45454545454545	17126.0
Soil-P3S2-c_S126.ITS1.R1	84.19695797886052	48.0	228.9566254189224	45.45454545454545	15516.0
Soil-P3S2-c_S126.ITS1.R2	57.86285125032225	47.0	231.0010311936066	45.45454545454545	15516.0
Soil-P3S3-a_S132.ITS1.R1	84.76021314387211	46.0	228.95610251205278	45.45454545454545	19705.0
Soil-P3S3-a_S132.ITS1.R2	59.48236488200964	46.0	231.00233443288505	45.45454545454545	19705.0
Soil-P3S3-b_S138.ITS1.R1	85.43126947040498	46.0	228.95580218068537	45.45454545454545	20544.0
Soil-P3S3-b_S138.ITS1.R2	58.75194704049844	46.0	231.0010221962617	45.45454545454545	20544.0
Soil-P3S3-c_S144.ITS1.R1	76.39739285008888	48.0	228.951148857726	36.36363636363637	15189.0
Soil-P3S3-c_S144.ITS1.R2	51.6360524063467	47.0	231.0034893673053	45.45454545454545	15189.0
Soil-P3S4-a_S150.ITS1.R1	80.14876234605535	48.0	228.9501890013413	45.45454545454545	16402.0
Soil-P3S4-a_S150.ITS1.R2	54.95061577856359	47.0	231.0023777588099	45.45454545454545	16402.0
Soil-P3S4-b_S156.ITS1.R1	83.45565368826968	47.0	228.95018037069286	45.45454545454545	16078.0
Soil-P3S4-b_S156.ITS1.R2	56.43114815275532	47.0	231.00080855827838	45.45454545454545	16078.0
Soil-P3S4-c_S161.ITS1.R1	83.2338464760708	46.0	228.95638286731594	45.45454545454545	19098.0
Soil-P3S4-c_S161.ITS1.R2	56.15771284951304	46.0	231.00167556812232	45.45454545454545	19098.0
Soil-P3S5-a_S97.ITS1.R1	77.16923722589445	45.0	228.94890357779877	45.45454545454545	9531.0
Soil-P3S5-a_S97.ITS1.R2	48.504878816493544	47.0	231.00461651453153	36.36363636363637	9531.0
Soil-P3S5-b_S103.ITS1.R1	80.926117430771	48.0	228.94030793979087	45.45454545454545	17406.0
Soil-P3S5-b_S103.ITS1.R2	56.170286108238535	48.0	230.99758703895208	45.45454545454545	17406.0
Soil-P3S5-c_S109.ITS1.R1	80.10631148041792	48.0	228.94250626260157	45.45454545454545	16367.0
Soil-P3S5-c_S109.ITS1.R2	55.892955336958515	47.0	231.001710759455	45.45454545454545	16367.0
Soil-P4S1-a_S115.ITS1.R1	81.6178888523512	48.0	228.95376520881288	45.45454545454545	15205.0
Soil-P4S1-a_S115.ITS1.R2	55.88951002959553	47.0	230.99848733969088	45.45454545454545	15205.0
Soil-P4S1-b_S121.ITS1.R1	81.87764524817237	48.0	228.95453379504937	45.45454545454545	15594.0
Soil-P4S1-b_S121.ITS1.R2	57.323329485699624	47.0	231.00294985250738	45.45454545454545	15594.0
Soil-P4S1-c_S127.ITS1.R1	80.87956527233666	48.0	228.9506508277518	45.45454545454545	15826.0
Soil-P4S1-c_S127.ITS1.R2	55.56678882851004	47.0	231.0006318716037	45.45454545454545	15826.0
Soil-P4S2-a_S133.ITS1.R1	81.93559907148384	48.0	228.9546455568121	45.45454545454545	16801.0
Soil-P4S2-a_S133.ITS1.R2	58.51437414439617	47.0	231.00309505386585	45.45454545454545	16801.0
Soil-P4S2-b_S139.ITS1.R1	81.02054563826204	48.0	228.9456045806669	45.45454545454545	17814.0
Soil-P4S2-b_S139.ITS1.R2	53.88458515774111	47.0	231.002862916807	45.45454545454545	17814.0
Soil-P4S2-c_S145.ITS1.R1	81.58613386836092	47.0	228.95541436772	45.45454545454545	17943.0
Soil-P4S2-c_S145.ITS1.R2	54.42233740177228	46.0	231.00250794181574	45.45454545454545	17943.0
Soil-P4S3-a_S151.ITS1.R1	80.7353388027955	48.0	228.94652081434214	45.45454545454545	16455.0
Soil-P4S3-a_S151.ITS1.R2	56.27468854451534	47.0	231.00127620783957	45.45454545454545	16455.0
Soil-P4S3-b_S157.ITS1.R1	80.51546970632826	47.0	228.94615082261777	45.45454545454545	17809.0
Soil-P4S3-b_S157.ITS1.R2	56.32545342242686	46.0	231.0014037846033	45.45454545454545	17809.0
Soil-P4S3-c_S162.ITS1.R1	82.00859828034393	48.0	228.94681063787243	45.45454545454545	20004.0
Soil-P4S3-c_S162.ITS1.R2	57.063587282543494	47.0	231.00099980004	45.45454545454545	20004.0
Soil-P4S4-a_S98.ITS1.R1	82.1769466927156	48.0	228.9466368964555	45.45454545454545	17915.0
Soil-P4S4-a_S98.ITS1.R2	53.335193971532235	46.0	231.00323751046608	54.54545454545454	17915.0
Soil-P4S4-b_S104.ITS1.R1	81.51765589782119	48.0	228.95220481997342	45.45454545454545	17303.0
Soil-P4S4-b_S104.ITS1.R2	55.81691036236491	47.0	231.00190718372536	45.45454545454545	17303.0
Soil-P4S4-c_S110.ITS1.R1	80.18948056190787	48.0	228.9513230970271	45.45454545454545	15305.0
Soil-P4S4-c_S110.ITS1.R2	54.91016007840575	47.0	231.0031362299902	45.45454545454545	15305.0
Soil-P5S1-a_S116.ITS1.R1	80.90073998468998	47.0	228.95119928553203	45.45454545454545	15676.0
Soil-P5S1-a_S116.ITS1.R2	55.67746874202603	47.0	231.0010206685379	45.45454545454545	15676.0
Soil-P5S1-b_S122.ITS1.R1	80.92942537601235	47.0	228.9529502506749	45.45454545454545	15558.0
Soil-P5S1-b_S122.ITS1.R2	55.3284483866821	47.0	231.00070703175214	45.45454545454545	15558.0
Soil-P5S1-c_S128.ITS1.R1	79.26132304614944	48.0	228.94613516216603	45.45454545454545	13998.0
Soil-P5S1-c_S128.ITS1.R2	52.97185312187455	47.0	231.00071438776968	45.45454545454545	13998.0
Soil-P5S2-a_S134.ITS1.R1	81.87798346722552	48.0	228.95208988240773	45.45454545454545	17178.0
Soil-P5S2-a_S134.ITS1.R2	58.516707416462914	47.0	231.00133892187682	45.45454545454545	17178.0
Soil-P5S2-b_S140.ITS1.R1	79.53089177590971	48.0	228.94615248956558	45.45454545454545	17011.0
Soil-P5S2-b_S140.ITS1.R2	55.34654047381106	47.0	231.00164599376873	45.45454545454545	17011.0
Soil-P5S2-c_S146.ITS1.R1	80.44240160873312	47.0	228.94926745188164	45.45454545454545	17405.0
Soil-P5S2-c_S146.ITS1.R2	55.673656995116346	46.0	231.00155127836828	45.45454545454545	17405.0
Soil-P6S1-a_S152.ITS1.R1	78.53757616790793	49.0	228.92356127285038	45.45454545454545	14770.0
Soil-P6S1-a_S152.ITS1.R2	51.86188219363575	48.0	231.00264048747462	45.45454545454545	14770.0
Soil-P6S1-b_S158.ITS1.R1	79.38895574274636	47.0	228.94705174488567	45.45454545454545	14958.0
Soil-P6S1-b_S158.ITS1.R2	50.233988501136515	46.0	231.00220617729644	45.45454545454545	14958.0
Soil-P6S1-c_S163.ITS1.R1	80.81124773428698	48.0	228.940038210944	45.45454545454545	20413.0
Soil-P6S1-c_S163.ITS1.R2	52.86827021995787	47.0	231.0016166168618	45.45454545454545	20413.0
Soil-P6S2-a_S99.ITS1.R1	82.67805927342256	45.0	228.9564412045889	45.45454545454545	16736.0
Soil-P6S2-a_S99.ITS1.R2	54.80999043977056	44.0	231.00185229445506	45.45454545454545	16736.0
Soil-P6S2-b_S105.ITS1.R1	81.49384885764499	45.0	228.95166959578208	45.45454545454545	17070.0
Soil-P6S2-b_S105.ITS1.R2	56.51435266549502	44.0	231.00234329232572	45.45454545454545	17070.0
Soil-P6S2-c_S111.ITS1.R1	80.65981687285944	45.0	228.95261061019082	45.45454545454545	14307.0
Soil-P6S2-c_S111.ITS1.R2	57.00705948137276	44.0	231.00300552177256	45.45454545454545	14307.0
Soil-P6S3-a_S117.ITS1.R1	81.3393021401852	47.0	228.9500827865334	45.45454545454545	16307.0
Soil-P6S3-a_S117.ITS1.R2	54.565524008094684	46.0	231.001839700742	45.45454545454545	16307.0
Soil-P6S3-b_S123.ITS1.R1	80.54108796296296	45.0	228.94972511574073	45.45454545454545	13824.0
Soil-P6S3-b_S123.ITS1.R2	55.16493055555556	43.0	231.0010127314815	45.45454545454545	13824.0
Soil-P6S3-c_S129.ITS1.R1	80.75739644970415	48.0	228.94467455621302	45.45454545454545	16900.0
Soil-P6S3-c_S129.ITS1.R2	54.68639053254438	47.0	231.00218934911243	45.45454545454545	16900.0
Soil-P7S1-a_S135.ITS1.R1	83.43780607247797	44.0	228.95768854064642	45.45454545454545	20420.0
Soil-P7S1-a_S135.ITS1.R2	58.20763956904995	43.0	231.00210577864837	45.45454545454545	20420.0
Soil-P7S1-b_S141.ITS1.R1	83.14907681787098	47.0	228.9558354228402	45.45454545454545	17548.0
Soil-P7S1-b_S141.ITS1.R2	57.46523820378391	46.0	231.00148165033053	45.45454545454545	17548.0
Soil-P7S1-c_S147.ITS1.R1	83.82505048514997	44.0	228.95552381421464	45.45454545454545	20303.0
Soil-P7S1-c_S147.ITS1.R2	59.65128306161651	43.0	231.00241343643796	45.45454545454545	20303.0
Soil-P7S2-a_S153.ITS1.R1	80.36922624301265	46.0	228.95064724919095	45.45454545454545	13596.0
Soil-P7S2-a_S153.ITS1.R2	51.66225360400118	44.0	231.00257428655488	45.45454545454545	13596.0
Soil-P7S2-b_S159.ITS1.R1	80.58834322059813	47.0	228.95351966240597	45.45454545454545	16351.0
Soil-P7S2-b_S159.ITS1.R2	51.13448718732799	45.0	231.0029356002691	45.45454545454545	16351.0
Soil-P7S2-c_S164.ITS1.R1	82.25998216585752	47.0	228.95447339740414	45.45454545454545	20186.0
Soil-P7S2-c_S164.ITS1.R2	53.21014564549688	46.0	231.00064401070048	45.45454545454545	20186.0
Soil-P7S3-a_S100.ITS1.R1	81.3018609522275	47.0	228.9524691855313	45.45454545454545	12413.0
Soil-P7S3-a_S100.ITS1.R2	49.15814065898655	44.0	231.00410859582695	36.36363636363637	12413.0
Soil-P7S3-b_S106.ITS1.R1	81.78207025469274	47.0	228.95544824363267	45.45454545454545	12839.0
Soil-P7S3-b_S106.ITS1.R2	52.76111846717034	44.0	231.00186930446296	45.45454545454545	12839.0
Soil-P7S3-c_S112.ITS1.R1	81.29599712798421	46.0	228.95775743433256	45.45454545454545	16713.0
Soil-P7S3-c_S112.ITS1.R2	54.849518339017536	46.0	231.00245318015916	45.45454545454545	16713.0
Soil-P7S4-a_S118.ITS1.R1	82.02372127501853	46.0	228.95607857672348	45.45454545454545	16188.0
Soil-P7S4-a_S118.ITS1.R2	54.36743266617247	45.0	231.0021003212256	45.45454545454545	16188.0
Soil-P7S4-b_S124.ITS1.R1	84.11738599800289	47.0	228.95678464440252	45.45454545454545	18026.0
Soil-P7S4-b_S124.ITS1.R2	58.443359591700876	46.0	231.0026073449462	45.45454545454545	18026.0
Soil-P7S4-c_S130.ITS1.R1	83.17594433399603	45.0	228.9557157057654	45.45454545454545	20120.0
Soil-P7S4-c_S130.ITS1.R2	53.95626242544731	45.0	231.00178926441353	45.45454545454545	20120.0
