Group 1,Group 2,H,p-value,q-value
P1S1 (n=3),P1S3 (n=3),1.1904761904761898,0.27523352407483126,0.566455717597993
P1S1 (n=3),P1S4 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S1 (n=3),P2S1 (n=6),0.06666666666666643,0.7962534147376396,1.0
P1S1 (n=3),P2S2 (n=24),4.339285714285708,0.037242544595979456,0.18942327623152405
P1S1 (n=3),P2S3 (n=6),0.0,1.0,1.0
P1S1 (n=3),P2S4 (n=6),0.0,1.0,1.0
P1S1 (n=3),P3S1 (n=6),0.0,1.0,1.0
P1S1 (n=3),P3S2 (n=24),0.0,1.0,1.0
P1S1 (n=3),P3S3 (n=6),0.0,1.0,1.0
P1S1 (n=3),P3S4 (n=6),0.0,1.0,1.0
P1S1 (n=3),P3S5 (n=6),0.0,1.0,1.0
P1S1 (n=3),P4S1 (n=24),0.005952380952379599,0.9385028847784783,1.0
P1S1 (n=3),P4S2 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
P1S1 (n=3),P4S3 (n=6),0.0,1.0,1.0
P1S1 (n=3),P4S4 (n=6),0.0,1.0,1.0
P1S1 (n=3),P5S1 (n=6),0.0,1.0,1.0
P1S1 (n=3),P5S2 (n=6),0.0,1.0,1.0
P1S1 (n=3),P6S1 (n=24),2.3809523809523796,0.12282264810139236,0.36698815336319646
P1S1 (n=3),P6S2 (n=6),1.6666666666666679,0.19670560245894303,0.44962315313076046
P1S1 (n=3),P6S3 (n=6),2.3999999999999986,0.12133525035848367,0.36696514742565794
P1S1 (n=3),P7S1 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
P1S1 (n=3),P7S2 (n=6),0.0,1.0,1.0
P1S1 (n=3),P7S3 (n=6),0.0,1.0,1.0
P1S1 (n=3),P7S4 (n=6),0.0,1.0,1.0
P1S1 (n=3),PBS (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S1 (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S1 (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S2 (n=3),P1S3 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S2 (n=3),P1S4 (n=3),0.04761904761904745,0.8272593465627116,1.0
P1S2 (n=3),P2S1 (n=6),2.3999999999999986,0.12133525035848367,0.36696514742565794
P1S2 (n=3),P2S2 (n=24),1.7202380952380878,0.1896623997641429,0.44962315313076046
P1S2 (n=3),P2S3 (n=6),1.6666666666666679,0.19670560245894303,0.44962315313076046
P1S2 (n=3),P2S4 (n=6),2.3999999999999986,0.12133525035848367,0.36696514742565794
P1S2 (n=3),P3S1 (n=6),0.0,1.0,1.0
P1S2 (n=3),P3S2 (n=24),1.5238095238095184,0.21704390775693932,0.4784612366552974
P1S2 (n=3),P3S3 (n=6),0.0,1.0,1.0
P1S2 (n=3),P3S4 (n=6),0.0,1.0,1.0
P1S2 (n=3),P3S5 (n=6),0.0,1.0,1.0
P1S2 (n=3),P4S1 (n=24),0.3809523809523796,0.5370939784426423,0.8734380764181987
P1S2 (n=3),P4S2 (n=6),4.266666666666666,0.038867103812417335,0.18942327623152405
P1S2 (n=3),P4S3 (n=6),0.0,1.0,1.0
P1S2 (n=3),P4S4 (n=6),0.0,1.0,1.0
P1S2 (n=3),P5S1 (n=6),0.0,1.0,1.0
P1S2 (n=3),P5S2 (n=6),0.0,1.0,1.0
P1S2 (n=3),P6S1 (n=24),0.0535714285714306,0.8169613217153878,1.0
P1S2 (n=3),P6S2 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S2 (n=3),P6S3 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S2 (n=3),P7S1 (n=6),4.266666666666666,0.038867103812417335,0.18942327623152405
P1S2 (n=3),P7S2 (n=6),0.5999999999999979,0.4385780260810006,0.771399648709845
P1S2 (n=3),P7S3 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S2 (n=3),P7S4 (n=6),1.6666666666666679,0.19670560245894303,0.44962315313076046
P1S2 (n=3),PBS (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S2 (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S2 (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S3 (n=3),P1S4 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S3 (n=3),P2S1 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
P1S3 (n=3),P2S2 (n=24),4.339285714285708,0.037242544595979456,0.18942327623152405
P1S3 (n=3),P2S3 (n=6),0.0,1.0,1.0
P1S3 (n=3),P2S4 (n=6),0.0,1.0,1.0
P1S3 (n=3),P3S1 (n=6),0.0,1.0,1.0
P1S3 (n=3),P3S2 (n=24),0.023809523809518396,0.8773705560641571,1.0
P1S3 (n=3),P3S3 (n=6),0.0,1.0,1.0
P1S3 (n=3),P3S4 (n=6),0.0,1.0,1.0
P1S3 (n=3),P3S5 (n=6),0.0,1.0,1.0
P1S3 (n=3),P4S1 (n=24),0.005952380952379599,0.9385028847784783,1.0
P1S3 (n=3),P4S2 (n=6),0.0,1.0,1.0
P1S3 (n=3),P4S3 (n=6),0.0,1.0,1.0
P1S3 (n=3),P4S4 (n=6),0.0,1.0,1.0
P1S3 (n=3),P5S1 (n=6),0.0,1.0,1.0
P1S3 (n=3),P5S2 (n=6),0.0,1.0,1.0
P1S3 (n=3),P6S1 (n=24),2.8809523809523796,0.08963299426788943,0.30450661066351475
P1S3 (n=3),P6S2 (n=6),1.6666666666666679,0.19670560245894303,0.44962315313076046
P1S3 (n=3),P6S3 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
P1S3 (n=3),P7S1 (n=6),0.06666666666666643,0.7962534147376396,1.0
P1S3 (n=3),P7S2 (n=6),0.0,1.0,1.0
P1S3 (n=3),P7S3 (n=6),0.0,1.0,1.0
P1S3 (n=3),P7S4 (n=6),0.0,1.0,1.0
P1S3 (n=3),PBS (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S3 (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S3 (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S4 (n=3),P2S1 (n=6),4.266666666666666,0.038867103812417335,0.18942327623152405
P1S4 (n=3),P2S2 (n=24),1.9285714285714306,0.16491482255329715,0.41311995952745145
P1S4 (n=3),P2S3 (n=6),2.3999999999999986,0.12133525035848367,0.36696514742565794
P1S4 (n=3),P2S4 (n=6),4.266666666666666,0.038867103812417335,0.18942327623152405
P1S4 (n=3),P3S1 (n=6),0.0,1.0,1.0
P1S4 (n=3),P3S2 (n=24),1.9285714285714306,0.16491482255329715,0.41311995952745145
P1S4 (n=3),P3S3 (n=6),0.0,1.0,1.0
P1S4 (n=3),P3S4 (n=6),0.0,1.0,1.0
P1S4 (n=3),P3S5 (n=6),0.0,1.0,1.0
P1S4 (n=3),P4S1 (n=24),0.2916666666666572,0.5891544654500643,0.9415862122330158
P1S4 (n=3),P4S2 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S4 (n=3),P4S3 (n=6),0.0,1.0,1.0
P1S4 (n=3),P4S4 (n=6),0.0,1.0,1.0
P1S4 (n=3),P5S1 (n=6),0.0,1.0,1.0
P1S4 (n=3),P5S2 (n=6),0.0,1.0,1.0
P1S4 (n=3),P6S1 (n=24),0.0952380952380878,0.7576207236834058,1.0
P1S4 (n=3),P6S2 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S4 (n=3),P6S3 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S4 (n=3),P7S1 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S4 (n=3),P7S2 (n=6),1.0666666666666664,0.30169958247834494,0.6083048492246305
P1S4 (n=3),P7S3 (n=6),5.399999999999999,0.020136751550346346,0.11890272344014034
P1S4 (n=3),P7S4 (n=6),4.266666666666666,0.038867103812417335,0.18942327623152405
P1S4 (n=3),PBS (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S4 (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P1S4 (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
P2S1 (n=6),P2S2 (n=24),7.268817204301087,0.007016199234239567,0.11890272344014034
P2S1 (n=6),P2S3 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S1 (n=6),P2S4 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P2S1 (n=6),P3S1 (n=6),0.0,1.0,1.0
P2S1 (n=6),P3S2 (n=24),0.04301075268817556,0.8357050269952726,1.0
P2S1 (n=6),P3S3 (n=6),0.0,1.0,1.0
P2S1 (n=6),P3S4 (n=6),0.0,1.0,1.0
P2S1 (n=6),P3S5 (n=6),0.0,1.0,1.0
P2S1 (n=6),P4S1 (n=24),0.13172043010753498,0.7166548650599947,1.0
P2S1 (n=6),P4S2 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P2S1 (n=6),P4S3 (n=6),0.0,1.0,1.0
P2S1 (n=6),P4S4 (n=6),0.0,1.0,1.0
P2S1 (n=6),P5S1 (n=6),0.0,1.0,1.0
P2S1 (n=6),P5S2 (n=6),0.0,1.0,1.0
P2S1 (n=6),P6S1 (n=24),2.7526881720430225,0.09709106759647618,0.31702375952417866
P2S1 (n=6),P6S2 (n=6),3.6923076923076934,0.054663935891675085,0.20385949024263791
P2S1 (n=6),P6S3 (n=6),3.1025641025641093,0.07816908582428284,0.28300632532003134
P2S1 (n=6),P7S1 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P2S1 (n=6),P7S2 (n=6),0.0,1.0,1.0
P2S1 (n=6),P7S3 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P2S1 (n=6),P7S4 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S1 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S1 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S1 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S2 (n=24),P2S3 (n=6),8.131720430107535,0.00434974533220876,0.11890272344014034
P2S2 (n=24),P2S4 (n=6),7.551075268817215,0.005997427642113758,0.11890272344014034
P2S2 (n=24),P3S1 (n=6),0.0026881720430225187,0.9586501393763696,1.0
P2S2 (n=24),P3S2 (n=24),11.29634353741497,0.0007765988283401841,0.11890272344014034
P2S2 (n=24),P3S3 (n=6),0.6048387096774235,0.4367377719340778,0.771399648709845
P2S2 (n=24),P3S4 (n=6),0.04301075268817556,0.8357050269952726,1.0
P2S2 (n=24),P3S5 (n=6),0.0,1.0,1.0
P2S2 (n=24),P4S1 (n=24),6.537414965986386,0.010562872887388651,0.11890272344014034
P2S2 (n=24),P4S2 (n=6),10.333333333333329,0.0013064904372689918,0.11890272344014034
P2S2 (n=24),P4S3 (n=6),2.4193548387096797,0.11984427885822668,0.36696514742565794
P2S2 (n=24),P4S4 (n=6),0.3252688172043037,0.5684583509373698,0.9214226864867171
P2S2 (n=24),P5S1 (n=6),0.024193548387103192,0.8763934510755662,1.0
P2S2 (n=24),P5S2 (n=6),0.024193548387103192,0.8763934510755662,1.0
P2S2 (n=24),P6S1 (n=24),0.8996598639455726,0.3428729304897147,0.6441855057685549
P2S2 (n=24),P6S2 (n=6),10.002688172043008,0.0015631189015842088,0.11890272344014034
P2S2 (n=24),P6S3 (n=6),8.733870967741936,0.003123526642464107,0.11890272344014034
P2S2 (n=24),P7S1 (n=6),10.66935483870968,0.0010892510259787555,0.11890272344014034
P2S2 (n=24),P7S2 (n=6),6.991935483870961,0.008187776844595701,0.11890272344014034
P2S2 (n=24),P7S3 (n=6),10.66935483870968,0.0010892510259787555,0.11890272344014034
P2S2 (n=24),P7S4 (n=6),9.677419354838705,0.001865464629070896,0.11890272344014034
P2S2 (n=24),PBS (n=3),7.714285714285708,0.005478553242547383,0.11890272344014034
P2S2 (n=24),Pram_120 (n=3),6.095238095238088,0.013554666064815618,0.11890272344014034
P2S2 (n=24),Pram_120_d (n=3),7.714285714285708,0.005478553242547383,0.11890272344014034
P2S3 (n=6),P2S4 (n=6),0.025641025641029103,0.8727801237939032,1.0
P2S3 (n=6),P3S1 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P2S3 (n=6),P3S2 (n=24),1.0752688172043037,0.2997583700887114,0.6083048492246305
P2S3 (n=6),P3S3 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
P2S3 (n=6),P3S4 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P2S3 (n=6),P3S5 (n=6),0.025641025641029103,0.8727801237939032,1.0
P2S3 (n=6),P4S1 (n=24),1.5483870967741922,0.21337370709311507,0.4724703514204691
P2S3 (n=6),P4S2 (n=6),0.2307692307692335,0.6309540411841686,0.945477958995008
P2S3 (n=6),P4S3 (n=6),0.0,1.0,1.0
P2S3 (n=6),P4S4 (n=6),0.0,1.0,1.0
P2S3 (n=6),P5S1 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P2S3 (n=6),P5S2 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
P2S3 (n=6),P6S1 (n=24),4.088709677419359,0.04317058707019049,0.18942327623152405
P2S3 (n=6),P6S2 (n=6),0.2307692307692335,0.6309540411841686,0.945477958995008
P2S3 (n=6),P6S3 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S3 (n=6),P7S1 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P2S3 (n=6),P7S2 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S3 (n=6),P7S3 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P2S3 (n=6),P7S4 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P2S3 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S3 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S3 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S4 (n=6),P3S1 (n=6),0.0,1.0,1.0
P2S4 (n=6),P3S2 (n=24),0.8709677419354875,0.35068753604798253,0.6563811995464125
P2S4 (n=6),P3S3 (n=6),0.025641025641029103,0.8727801237939032,1.0
P2S4 (n=6),P3S4 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S4 (n=6),P3S5 (n=6),0.0,1.0,1.0
P2S4 (n=6),P4S1 (n=24),1.6801075268817272,0.19491016533457944,0.44962315313076046
P2S4 (n=6),P4S2 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P2S4 (n=6),P4S3 (n=6),0.0,1.0,1.0
P2S4 (n=6),P4S4 (n=6),0.0,1.0,1.0
P2S4 (n=6),P5S1 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P2S4 (n=6),P5S2 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S4 (n=6),P6S1 (n=24),3.881720430107535,0.0488145118658309,0.18942327623152405
P2S4 (n=6),P6S2 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P2S4 (n=6),P6S3 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P2S4 (n=6),P7S1 (n=6),1.6410256410256494,0.20018480417757442,0.44962315313076046
P2S4 (n=6),P7S2 (n=6),0.025641025641029103,0.8727801237939032,1.0
P2S4 (n=6),P7S3 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P2S4 (n=6),P7S4 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P2S4 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S4 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P2S4 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P3S1 (n=6),P3S2 (n=24),0.024193548387103192,0.8763934510755662,1.0
P3S1 (n=6),P3S3 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P3S1 (n=6),P3S4 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
P3S1 (n=6),P3S5 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S1 (n=6),P4S1 (n=24),0.06720430107527875,0.7954516721040452,1.0
P3S1 (n=6),P4S2 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P3S1 (n=6),P4S3 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P3S1 (n=6),P4S4 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P3S1 (n=6),P5S1 (n=6),0.2307692307692335,0.6309540411841686,0.945477958995008
P3S1 (n=6),P5S2 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
P3S1 (n=6),P6S1 (n=24),0.06720430107527875,0.7954516721040452,1.0
P3S1 (n=6),P6S2 (n=6),0.4102564102564159,0.5218393903336124,0.8570607205479196
P3S1 (n=6),P6S3 (n=6),0.0,1.0,1.0
P3S1 (n=6),P7S1 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P3S1 (n=6),P7S2 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P3S1 (n=6),P7S3 (n=6),1.2564102564102626,0.2623316754083529,0.5490148143567216
P3S1 (n=6),P7S4 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P3S1 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P3S1 (n=6),Pram_120 (n=3),1.6666666666666679,0.19670560245894303,0.44962315313076046
P3S1 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.11890272344014034
P3S2 (n=24),P3S3 (n=6),0.0026881720430225187,0.9586501393763696,1.0
P3S2 (n=24),P3S4 (n=6),0.06720430107527875,0.7954516721040452,1.0
P3S2 (n=24),P3S5 (n=6),0.0,1.0,1.0
P3S2 (n=24),P4S1 (n=24),0.0,1.0,1.0
P3S2 (n=24),P4S2 (n=6),1.8172043010752787,0.17764641713564494,0.44277699949386884
P3S2 (n=24),P4S3 (n=6),0.09677419354838435,0.7557356175737303,1.0
P3S2 (n=24),P4S4 (n=6),0.010752688172047442,0.9174112601920241,1.0
P3S2 (n=24),P5S1 (n=6),0.13172043010753498,0.7166548650599947,1.0
P3S2 (n=24),P5S2 (n=6),0.024193548387103192,0.8763934510755662,1.0
P3S2 (n=24),P6S1 (n=24),5.428996598639458,0.019805055543417688,0.11890272344014034
P3S2 (n=24),P6S2 (n=6),3.881720430107535,0.0488145118658309,0.18942327623152405
P3S2 (n=24),P6S3 (n=6),1.9596774193548328,0.16154782208570928,0.4088148967066929
P3S2 (n=24),P7S1 (n=6),2.2607526881720474,0.13268955498490365,0.3803718557639326
P3S2 (n=24),P7S2 (n=6),0.7768817204301115,0.3780965203314165,0.7050220830239947
P3S2 (n=24),P7S3 (n=6),2.2607526881720474,0.13268955498490365,0.3803718557639326
P3S2 (n=24),P7S4 (n=6),1.4220430107527022,0.23306742605938502,0.5115108111745795
P3S2 (n=24),PBS (n=3),7.714285714285708,0.005478553242547383,0.11890272344014034
P3S2 (n=24),Pram_120 (n=3),7.714285714285708,0.005478553242547383,0.11890272344014034
P3S2 (n=24),Pram_120_d (n=3),7.714285714285708,0.005478553242547383,0.11890272344014034
P3S3 (n=6),P3S4 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
P3S3 (n=6),P3S5 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S3 (n=6),P4S1 (n=24),0.010752688172047442,0.9174112601920241,1.0
P3S3 (n=6),P4S2 (n=6),0.9230769230769269,0.336668367610035,0.6349334993710165
P3S3 (n=6),P4S3 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P3S3 (n=6),P4S4 (n=6),0.2307692307692335,0.6309540411841686,0.945477958995008
P3S3 (n=6),P5S1 (n=6),2.07692307692308,0.1495413545846106,0.3803718557639326
P3S3 (n=6),P5S2 (n=6),0.6410256410256494,0.42333964158244053,0.7553110151974479
