Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
65371828e5a965edcecc053c0d13593c,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_didyma
653ba38303a5e0f5abad34853e5c8d26,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii
654c681531f1af9806d26de4968c7614,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
655c78c9ae45f65b8fde51c2f0899e83,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified
656ecfed928079dc3707e85ce2eebbd1,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_bialowiezense
65d18c541edfb0458e471dbb655b6a9d,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_simplicissimum
6643b29e99c7e7df8231a9754ba65b59,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_glutinans
66aceda0c5cae5a5b8703daa4120073c,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified
66d1809860f4f2dc94ce762e8b40a28c,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,unidentified
6735d606c2a0a77541fb1d313cdc8384,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_breviramosa
676400989dd1f538be5c288d49d0e0ff,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosulcatispora,Neosulcatispora_strelitziae
677e2382adfff5ff7e1fa2a00237b11f,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
679a0fa6b1ff99bfdfb12e3923d9fde9,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_delicatulum
67d3195601c95697c5a661423bcfbf55,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,unidentified
67f029a42c052785b2759360b8321948,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
67f8effcb8faeba9387b138b394b5e90,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,unidentified,unidentified
680b5cb8fb260851b29873312efcce22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unidentified
6846bfc1f3efdf3dc018877997dc92f5,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
6880e1a265d2e223cd72c56060574ead,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys_elegans
689e8c0bc117b20d45fdc01a148ea259,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria_robusta
690128cbe4f6dcc8f3ed44bb3c1c9e33,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_herbarum
690dae6232c64886c499900f75c9f388,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_lignicola
692ddacd89d4b2a6e4f431b16c72c9d3,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
693d75b29e80ab97ade28ce78bf8deda,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,unidentified
698ea9176837a124b1beecb2120b8e07,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_atramentosum
699530680cee5a41f3473134808f7c39,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified
69a07b2af162e9c4d49d82949958b7ff,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
69ae0a5ebc833b9bb40c546cb2c8a769,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
6a0cd3c599d957f06cf36570d72b9075,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_nematophilum
6a4cccbca31d8630fe7df2c29de6203a,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum,Epicoccum_nigrum
6a51d66c7a20a1dbecaf946fd591cafd,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Robillarda,unidentified
6a78e66f08ab50f92cbaf221cd6bef04,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_appendiculata
6a84a47e69adfdf25eadc915e2995810,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
6a8611fa1681ad5577b7af8cd24712e1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified
6ac08156af55009100c29508010361aa,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_dominicanum
6ade687170d6fc9dcf7637a40433464c,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_howsei
6af67c4648df72e8f7c9d1cc05d28052,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_foecundissimum
6b015966b08355711047bb3502abe60c,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Neobulgaria,unidentified
6b0d46240c1dbe165929b3e780845915,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii
6b222be83586d1dc76d1f9e387f8080b,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_scabrosum
6b4024d26fa26817de515933ef18e542,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Trematosphaeriaceae,Trematosphaeria,unidentified
6b6652e4a7e20fa94c2c97f227f3c9e4,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified
6b9faae902fd2f656abc860c43df9335,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
6be567bac6087abf8020c407d2d739d1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_turrialbense
6c7ea86da11fe6737fcb4efb0056764f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Gliomastix,Gliomastix_tumulicola
6c8eb2bc4691a5e8b1a4c08c651d6a02,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unidentified,unidentified
6c988bf19efa8e2775a3b2fc173d57a5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_alcalophilum
6cba3ff96e1e86d8be528234e373f5ad,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,unidentified
6ce7604e712f963bbd0ae0f6b7a3cf5e,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,unidentified
6d02733c9376b3aa3822f6b179c76aac,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,unidentified,unidentified
6d3280b1be55bf6a66bccd41a4d92d57,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_solani
6da45bf9d5406b7dda4cb1e17754fa00,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,unidentified,unidentified
6de15821dc3c5da0a7f84cdb8620d260,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sphaerosporum
6e316a8fd50dcc5fa9f5ec923e0f6c1b,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Gliocladium,Gliocladium_cibotii
6e52f582a8c5f283e7e08371c828328e,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
6e545072aa7d9798604432b851b1bdbd,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,Neodevriesia_bulbillosa
6e90e92b5bca734a766783c034565c9f,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
6e9aacef396b8b2e1e211db9c914ecfc,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified
6eb2056145743355c54750bc368be47b,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
6f0f85316fa198d12b2b83acd19e8af7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_koningiopsis
6f43287fe9d13dc3f4d44aa474581759,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,unidentified
6f6ad477faa0c430f0e34ea15d44fd40,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
6f6c2225b736c506ad109ed01d217885,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Stephanonectria,Stephanonectria_keithii
6fc7265f0f22e846adb9e1513dc2f334,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,unidentified
7050e61bc6be69947bf950a6063ba161,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii
70c83d2b4becd594f85eb7bd0d886678,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_circinatum
70f30c343c4013049fb85605a74bb53d,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified
70f58501d0f41a25b6dc7de1ff5552db,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,unidentified
715af80cbf6a0b1475a67d27416c691a,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,unidentified,unidentified
716b95fc27e49be25139eae7242ca8c9,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina
719fa156f7dc207708a0dea2bb19b26a,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified
71b164d16fa15616462abaae2edb70e7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
71db25eda15c1c246ece9ba2d5ff92c0,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Setosphaeria,Setosphaeria_pedicellata
71de35c87468eafd626dc63d1ccce012,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified
71edb77469cd038fef00ecaaca51e735,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sydowii
720513e12336972ab8ada250ad9e9752,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,unidentified
72b5f6b608f7918d261fe7d3d084fd48,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_grevilleae
72b9fac7eec268e1175bf3c70958e111,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,unidentified
73dd4c96fb244006a2839e7e86b60811,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,unidentified
73eac0fdd857c0de4bd0463ca592221d,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_alcalophilum
74037281d883d505a15073a53095b868,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
742d5ef3c4fc2266321268ff574851e2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Heterospora,Heterospora_chenopodii
743cbbe355edfa291c0fee98f2f153f6,Fungi,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,Minutisphaera_aspera
7454ce4f070e117e748069251175f875,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,Neurospora_discreta
7491946e0fce2edd0ea3f8222d0f7662,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_didyma
74ad622971f620f16d37693e69a6f3a9,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,unidentified
74daa4d7e1ef166964bdd0d74796b46e,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified
74e6896beb700e636f8058f1cc643738,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_summerbellii
754234e88177f3c34221fd105bc237c2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
754fe76763043463bf52510e14a67b60,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_inaequale
7558c06494f399ae0cde2b56290f96ff,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,unidentified
7589828c3f92c19205cf8c6f14ec4473,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
75a898d79edd0fcdf3f8438f8dc4175c,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Chrysosporium,Chrysosporium_pseudomerdarium
75b0b17ff13fa137ed3abee40f5a9176,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,unidentified
7607ac700afd8bc612f9f241560d3e70,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
76a3023b2b1c8051fcfed806811d330d,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys_oligospora
7730f28631cf65e282521ab11b174a11,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_penicillioides
77a32e78cdf206ccd5ff71398cf7044d,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium,Helminthosporium_solani
77ad3c9b65ff61273aff709707f5fbaa,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus_deciduus
77d0db90763d81ea45a56a45e28ae148,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
781a6b48651c6a5b989adb2b86d23c93,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
785f0110aad790afdfdf42199332a40b,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_foecundissimum
787ae0588fbd59e24f36a5a8eb278c04,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,unidentified,unidentified
789f2d3a73f2fe8cf3349031067defe3,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,Mycosphaerella_tassiana
78a034c7701389f1479a2c085b4f8138,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Kabatiella,Kabatiella_harpospora
78baeb4acaf2da94c88c9c8a227cbbdb,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
7915927d21893d1dd546358748788bc1,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_samararum
7927aa15fc5fd0de4ac9eacc940e68ad,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified
79304c3bc4622f03ced13a64fe104ea0,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus
79d47ac8244e5e51ac6f36ea46ed88f0,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_velutinum
7a175f94dd4ec68a2814cfa9be8ff0c1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_hyalinulum
7a72777df6d3a0c836101a433bbfc3df,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina
7ae2c15e2d211081a909d1c0792584b6,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus
7b4ef2a2b795b8a89b98a0e378d165c1,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
7b611aff447eeecf7832a75120e4cd9c,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,unidentified
7b7e81f75bc97eb155f2983420357dc8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unidentified
7b7e84debac1d44f10374bcfb908a27f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified
7b873b2c9ca5a6a3eec8357a636c66db,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina
7be57176a7d3b18d820f33ca660bc562,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,unidentified
7c046d22c27984bd389c31997e0fd9ec,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unidentified,unidentified
7c1982861a0593cea47c53a7db4bfcae,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,Darksidea_epsilon
7c806e6d20147c343e7d241bbe96b808,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified
7cb4824215b5173b393099748d52ba98,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,unidentified
7cd697c6c20850b81e51dcff939f3f68,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_flabelliforme
7cdd2b0b795bceb3abad1ba4f9a962dd,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Sirastachys,Sirastachys_phyllophila
7d4e62d296ca71c4c808d187ae908a66,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_maculans
7d5b16de98a013a6c9435f0829adea87,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,unidentified
7e98cb4b0df651032f63c60086d38681,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_domesticum
7e99a0575f125fada521b8f004370b19,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified
7ee78a5f976b3117491edf3389b0abd3,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,unidentified
7f2a0c522ec165008cd68ddbbce66814,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unidentified
7f6a646bd13e8ed2a7fbfee905422f94,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
7fbb93d82e4abea98be2b43aa3e311fd,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,unidentified
7fe453c2087ab6f69771aab88d6d16f2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
80216773366d30b288096eef0a0b2df6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,Myrothecium_gramineum
802abf6688ff0e99403fcb54b4870b23,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,unidentified
802dc6b9169cca7293c6b40c50d5a349,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_flabelliforme
8088a5a90e1b5057516fde627e7ed670,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
80a0a0919ce0756d5c04694139ddb17b,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,unidentified
80dcd1a13d0e40b34982d85bb338708d,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_atypica
80eb6aa3c95ae3fe25998953901bcd34,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,unidentified
80fac0a785b16b81d82a17be7fe3caa4,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus
81154a0a0144a1cf8b725b91198de179,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,unidentified
812455e53514259778e8a1286ccb152b,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified
81306456fddcbce453f411e694e38f44,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
8142c3020d22c97e0347f35260a88396,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_alternatum
814b01f9295131de35b27565c2741f7a,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified
8158ea46706a54576efb419db4a83919,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Phaeomycocentrospora,Phaeomycocentrospora_cantuariensis
8195a1f70c2870317c4f91b532478d33,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_olsonii
81b7437613ba69074c87b05ebdf96b15,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Gliomastix,Gliomastix_tumulicola
81c5d78975831aa5a847789dce7546e3,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Lectera,Lectera_colletotrichoides
8250e4a9c4e08838135ca8e5f20f29ae,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium_klebahnii
828ab9b7d289116e1c87179a0ae93ba8,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Chrysosporium,Chrysosporium_lobatum
82942390331c28678f9040f7f5f92d8d,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina
82e8a01ada1c7a75ee44fbdb1879d405,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified
832508a568b5a45c1921f887f0cad85c,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unidentified
833776994fa609a9c2474e6f2d887f57,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified
838126b30d31a66f6e6c05fc74272438,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
8396526793595ad61c8153c29769d602,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified
83a7454f32847f801ba5430816bf6cc3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Dialonectria,Dialonectria_ullevolea
83c1cc6adefc19f938e80af8927538d9,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Kabatiella,unidentified
8451aa68d55912f589da171c851a6d5c,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,unidentified
8477293711ae769ad34a86f51ba4611b,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified
848b8a1bce278d08904598d1ac871205,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Gliomastix,Gliomastix_tumulicola
84ae7612e40bd9108c8572c9d1a90567,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus
84ddc86d4fada441caa8efdcd25a82d5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_piluliferum
84f6a844014be7ee7192964028ba07f8,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,unidentified
857a93556e5bf7ff543c35eb18f9e5b3,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_breviramosa
85ba9f43bc6aba8a5b7419170bf4dbc0,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporium,Dictyosporium_hughesii
85c52062b41431da33fd17906de25032,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,unidentified,unidentified
85f7c36f37d90c4f6fde783f84302e3d,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus
86e72f5cb13470fafadee71b6a932e7a,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified
876780f2092b0fc77588c1bd10d0da13,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii
879c95a2e7f3321f17c5513394fd1359,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus
87c664299eaba3d3ca498e7e85398b07,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified
87d4b0fb77ce63e2f8312f880b971800,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella,Sagenomella_oligospora
880f84d356d36aa5401326d1874df9a8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Gliocladium,Gliocladium_cibotii
8823fedcbc1a28262ea1050caeb6484e,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,unidentified
88392ae8c3ac9565f6268f628681c270,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified
888f478c0dec5a414f0d2030adc1cb4a,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_summerbellii
89146b0333414b9fe0a78b6476801953,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_lignicola
894bc98028998f0a54772513b32de46f,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,unidentified,unidentified
8987a58b4fddbdb941f6fbc4e64d2cb7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified
89b8969ac6122f14f42aae3143fd9af2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,unidentified,unidentified
89c72f12bc50f81544ef567ba8e24742,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arachnomycetaceae,Arachnomyces,unidentified
89d3e068738cfef2858feacca7eddbaa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pseudaleuria,unidentified
8a31ef81cd806ac0d24aa92d4e0e9753,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,unidentified
8aa141e5efd47d838b9e95c53a29b09e,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,unidentified
8acc649272f8a67f5509444a5453e740,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified
